1692277902.9458354
0 tensor(nan, device='cuda:0', dtype=torch.float64, grad_fn=<AddBackward0>)
          [ 2.7283e-06,  2.8883e-06,  7.6488e-07, -1.1608e-06]]],


        [[[-1.5322e-06, -3.2194e-06, -1.9811e-06, -1.3824e-06],
          [-3.3062e-06, -4.4074e-06, -2.3460e-06, -2.0761e-06],
          [-1.6017e-06, -1.4233e-06,  3.4278e-08,  2.7283e-06],
          [ 4.0454e-06,  2.1045e-06,  1.2359e-06,  6.0025e-07]],

         [[ 4.3322e-06,  4.1573e-06, -1.7319e-06, -1.1845e-06],
          [ 1.8240e-06, -2.3585e-06, -9.2919e-07,  4.6928e-06],
          [ 2.6708e-07, -1.4098e-06, -2.8154e-06,  2.8883e-06],
          [ 2.1045e-06,  2.7505e-06, -5.6666e-06, -6.9623e-06]],

         [[-5.9169e-07, -1.4071e-07,  3.6510e-07, -3.1937e-06],
          [ 1.5503e-07,  3.4306e-06,  5.3683e-06, -1.0000e-06],
          [-1.8384e-06,  2.1388e-07,  2.0426e-06,  7.6488e-07],
          [ 1.2359e-06, -5.6666e-06, -2.2363e-06, -1.1608e-06]],

         [[-1.3824e-06, -2.0761e-06,  2.7283e-06,  6.0025e-07],
          [-1.1845e-06,  4.6928e-06,  2.8883e-06, -6.9623e-06],
          [-3.1937e-06, -1.0000e-06,  7.6488e-07, -1.1608e-06],
          [ 6.0025e-07, -6.9623e-06, -1.1608e-06,  3.8243e-06]]]],
       device='cuda:0', dtype=torch.float64, grad_fn=<SubBackward0>)
Equivalent v =  tensor(0.0001, device='cuda:0', dtype=torch.float64, grad_fn=<RsubBackward1>)
M1 =  tensor([[ 3.7488e-01, -7.4842e-02, -1.2792e-01,  2.2312e-01, -5.1861e-02,
          1.9112e-02,  6.3104e-03,  4.2093e-02],
        [-7.4842e-02,  2.6936e-01,  1.1641e-01, -7.3480e-04, -1.3536e-02,
         -5.7239e-02, -6.3899e-02,  4.2156e-02],
        [-1.2792e-01,  1.1641e-01,  2.6429e-01, -2.3214e-02, -1.5834e-02,
         -5.0008e-03, -5.7828e-02, -1.4726e-01],
        [ 2.2312e-01, -7.3480e-04, -2.3214e-02,  4.3445e-01, -4.3014e-03,
          1.7336e-02,  9.6158e-02,  1.7089e-02],
        [-5.1861e-02, -1.3536e-02, -1.5834e-02, -4.3014e-03,  2.9321e-01,
          1.9484e-02,  8.0446e-03, -1.1764e-02],
        [ 1.9112e-02, -5.7239e-02, -5.0008e-03,  1.7336e-02,  1.9484e-02,
          2.6916e-01, -1.8115e-04, -4.0966e-03],
        [ 6.3104e-03, -6.3899e-02, -5.7828e-02,  9.6158e-02,  8.0446e-03,
         -1.8115e-04,  3.0533e-01, -4.4158e-02],
        [ 4.2093e-02,  4.2156e-02, -1.4726e-01,  1.7089e-02, -1.1764e-02,
         -4.0966e-03, -4.4158e-02,  1.9726e-01]], device='cuda:0',
       dtype=torch.float64, grad_fn=<SelectBackward0>)
M2 =  tensor([[ 0.2411, -0.0700, -0.0642,  0.1168, -0.0248,  0.0634,  0.0024, -0.0462],
        [-0.0700,  0.3564, -0.0491, -0.0025,  0.0481, -0.0502,  0.0069, -0.1629],
        [-0.0642, -0.0491,  0.3278,  0.0350, -0.0827,  0.0981, -0.0311,  0.0378],
        [ 0.1168, -0.0025,  0.0350,  0.3624,  0.0706,  0.0868, -0.0159, -0.0603],
        [-0.0248,  0.0481, -0.0827,  0.0706,  0.4147, -0.0222, -0.1001,  0.1288],
        [ 0.0634, -0.0502,  0.0981,  0.0868, -0.0222,  0.2596, -0.0838, -0.0078],
        [ 0.0024,  0.0069, -0.0311, -0.0159, -0.1001, -0.0838,  0.1216, -0.0454],
        [-0.0462, -0.1629,  0.0378, -0.0603,  0.1288, -0.0078, -0.0454,  0.3744]],
       device='cuda:0', dtype=torch.float64, grad_fn=<SelectBackward0>)
M3 =  tensor([[ 0.2003, -0.0671,  0.0249,  0.0344,  0.0436, -0.0607,  0.0865, -0.0701],
        [-0.0671,  0.3622,  0.0196, -0.1117,  0.0528,  0.0016, -0.1608,  0.0258],
        [ 0.0249,  0.0196,  0.1096, -0.0157, -0.0063,  0.0715,  0.0129,  0.0344],
        [ 0.0344, -0.1117, -0.0157,  0.1522,  0.0351, -0.0330,  0.1314,  0.0925],
        [ 0.0436,  0.0528, -0.0063,  0.0351,  0.1264, -0.0537,  0.0250,  0.0424],
        [-0.0607,  0.0016,  0.0715, -0.0330, -0.0537,  0.2525,  0.0094, -0.0192],
        [ 0.0865, -0.1608,  0.0129,  0.1314,  0.0250,  0.0094,  0.2761,  0.0963],
        [-0.0701,  0.0258,  0.0344,  0.0925,  0.0424, -0.0192,  0.0963,  0.3076]],
       device='cuda:0', dtype=torch.float64, grad_fn=<SelectBackward0>)
M4 =  tensor([[ 0.1837,  0.2119,  0.1672, -0.3744,  0.0331, -0.0219, -0.0951,  0.0742],
        [ 0.2119,  0.0121, -0.0869,  0.1149, -0.0873,  0.1059,  0.2178,  0.0950],
        [ 0.1672, -0.0869,  0.2983,  0.0039,  0.1049, -0.1646,  0.0760,  0.0750],
        [-0.3744,  0.1149,  0.0039,  0.0510, -0.1014, -0.0711, -0.2117, -0.0493],
        [ 0.0331, -0.0873,  0.1049, -0.1014,  0.1657,  0.0564,  0.0670, -0.1595],
        [-0.0219,  0.1059, -0.1646, -0.0711,  0.0564,  0.2188,  0.0746,  0.0311],
        [-0.0951,  0.2178,  0.0760, -0.2117,  0.0670,  0.0746,  0.2970, -0.0068],
        [ 0.0742,  0.0950,  0.0750, -0.0493, -0.1595,  0.0311, -0.0068,  0.1208]],
       device='cuda:0', dtype=torch.float64, grad_fn=<SelectBackward0>)
interval time: [108674.56988167763]
